perm_nt_no,apv_perm_ymd,site_tel,rdn_whl_addr,rdn_post_no,bplc_nm,update_dt,uptae_nm,trdp_jubnse_nm,x,y,longitude,latitude
3150000-101-2022-00369,2022-05-03,,"서울특별시 강서구 까치산로18길 24, 1층 101호 (화곡동, 청담하우스)",7675,모던한식당,2022-07-30 2:40:00,한식,,186688.9374,449419.9217,126.8498894,37.54927202
3150000-101-2022-00370,2022-06-16,02 2662 6888,"서울특별시 강서구 방화대로21길 81, 1층 (공항동)",7619,민스포(Min.s Pho),2022-08-11 2:40:00,"외국음식전문점(인도,태국등)",,183333.6385,451312.0525,126.8163364,37.5664732
3150000-101-2022-00371,2022-06-16,02 3665 2105,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 1층 106호 (마곡동)",7788,순희네,2022-06-29 2:40:00,한식,,184539.253,451830.5339,126.8283925,37.57118667
3150000-101-2022-00372,2022-06-16,,"서울특별시 강서구 공항대로46길 40, 대원빌딩 4층 (화곡동)",7653,유로 포차,2022-06-18 0:22:31,한식,,186876.5262,450241.1581,126.8517653,37.5567378
3150000-101-2022-00374,2022-06-17,,"서울특별시 강서구 양천로14길 66, 3층 (방화동)",7610,우리아이첫반찬,2022-06-19 0:22:30,기타,,183070.2643,452021.7525,126.8137026,37.57292502
3150000-101-2022-00377,2022-06-20,070 40126177,"서울특별시 강서구 수명로 31, 하버드아카데미 1층 110호 (내발산동)",7644,카페 조제,2024-07-31 2:40:00,기타,,184300.8182,449738.7246,126.8260082,37.55217022
3150000-101-2022-00378,2022-06-21,,"서울특별시 강서구 곰달래로60길 8, 2층 (화곡동)",7785,시골주점,2022-06-24 0:22:30,한식,,187815.6653,447752.3425,126.8611567,37.5341122
3150000-101-2022-00381,2022-06-22,,"서울특별시 강서구 초원로16길 3-11, 1~2층 201,202,206호 (방화동, 힐스테이트 신방화역)",7617,금별 맥주(신방화역점),2022-06-24 0:22:30,기타,,183659.8233,451676.5084,126.8195982,37.56978644
3150000-101-2022-00382,2022-06-23,02 2666 3425,"서울특별시 강서구 강서로 271, 1층 13호의 1호 (내발산동)",7639,향리원 마라탕,2024-08-31 2:40:00,중국식,,185431.5362,449756.1246,126.8373154,37.55232841
3150000-101-2022-00383,2022-06-23,,"서울특별시 강서구 강서로 207, 1층 (화곡동)",7706,도시공간,2022-06-25 0:22:31,한식,,185559.9217,449137.5944,126.8385992,37.5467054
3150000-101-2022-00384,2022-06-23,,"서울특별시 강서구 강서로12길 5-18, 1층 104호 (화곡동)",7757,포만돈가스,2022-06-25 0:22:31,경양식,,186427.2151,447787.4704,126.8472722,37.53443155
3150000-101-2022-00386,2022-06-24,,"서울특별시 강서구 가로공원로 219, 성심빌딩 1층 우측호 (화곡동)",7720,푸드딜리버리 화곡점,2024-07-06 2:40:00,한식,,185797.9817,448419.121,126.8409798,37.54017383
3150000-101-2022-00387,2022-06-27,02 2665 9282,"서울특별시 강서구 공항대로 248, 대방빌딩 1층 108~110호 (마곡동)",7805,비비큐 발산사거리점,2022-07-27 2:40:00,호프/통닭,,185344.2089,450697.1785,126.8364421,37.56088344
3150000-101-2022-00388,2022-06-27,,"서울특별시 강서구 마곡중앙6로 70, 매그넘797 2층 202~204호 (마곡동)",7803,신의 만찬 마곡본점,2023-12-01 2:40:00,호프/통닭,,185340.7437,450856.8287,126.8364074,37.56233481
3150000-101-2022-00389,2022-06-27,,"서울특별시 강서구 공항대로53길 23, 1층 101호 (등촌동, 아름드리)",7570,키릴(Kyril),2024-12-12 2:40:00,기타,,187557.8758,450265.251,126.8585788,37.55695683
3150000-101-2022-00391,2022-06-27,,"서울특별시 강서구 우장산로2길 7, 1층 (내발산동)",7681,피제이피자 강서점,2022-06-29 0:22:30,기타,,185599.8344,450240.8272,126.8389983,37.55673479
3150000-101-2022-00393,2022-06-28,02 6952 8255,"서울특별시 강서구 공항대로 186, 로뎀타워 1층 111호 (마곡동)",7631,청춘꼬마김밥 마곡역점,2024-06-02 2:40:00,분식,,184736.337,450772.9111,126.8303634,37.56157192
3150000-101-2022-00394,2022-06-28,02 2666 5222,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 A동 1층 118호 (마곡동)",7631,파더스 베이글 마곡점,2024-06-19 2:40:00,기타,,184844.8416,450680.3656,126.8314484,37.5607306
3150000-101-2022-00397,2022-06-28,,"서울특별시 강서구 강서로18길 44, 1층 (화곡동)",7755,이가네 돈부속,2022-06-30 0:22:30,한식,,186508.398,448008.8297,126.848084,37.53644391
3150000-101-2022-00399,2022-06-28,,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 135호 (마곡동)",7788,나룻목,2024-05-23 2:40:00,한식,,184646.5808,451684.7269,126.8294658,37.56986115
3150000-101-2022-00401,2022-06-29,,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 2층 201호 (마곡동)",7802,마담풍천 마곡,2022-07-01 0:22:45,한식,,185095.247,450885.0584,126.8339525,37.56259144
3150000-101-2022-00403,2022-07-01,,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 1층 102호 (마곡동)",7788,카페디얼,2022-07-03 0:22:29,기타,,184539.253,451830.5339,126.8283925,37.57118667
3150000-101-2022-00405,2022-07-01,02 6949 6698,"서울특별시 강서구 공항대로 186, 로뎀타워 1층 109호 (마곡동)",7631,콤마바이,2022-08-11 2:40:00,기타,,184736.337,450772.9111,126.8303634,37.56157192
3150000-101-2022-00407,2022-07-01,02 2662 9222,"서울특별시 강서구 방화대로34길 92, 불해빌딩 1층 106호 (방화동)",7595,웰돈(welldone),2022-08-13 2:40:00,한식,,184161.3164,452077.9066,126.8246132,37.57343551
3150000-101-2022-00408,2022-07-04,,"서울특별시 강서구 마곡서로 157, 스프링파크타워 1층 101-1,101-2,102-1호 (마곡동)",7595,장수촌,2022-07-19 2:40:00,한식,,184434.1728,451781.4052,126.8273417,37.57074005
3150000-101-2022-00410,2022-07-04,,"서울특별시 강서구 강서로10길 184, 1층 (화곡동)",7784,맹호수제돈까스,2023-07-20 2:40:00,일식,,187398.3656,447665.1684,126.8569837,37.53331971
3150000-101-2022-00411,2022-07-04,02 2064 0278,"서울특별시 강서구 하늘길 38, 김포국제공항 국제선터미널 3층 (방화동)",7505,정테이블(情Table),2025-02-02 2:40:00,한식,,182524.8238,451438.2509,126.8082482,37.56762046
3150000-101-2022-00412,2022-07-05,02 2660 8000,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 (등촌동)",7567,뚜스뚜스 익스프레스,2023-01-22 2:40:00,기타,,187119.9482,450691.5932,126.8541995,37.56083267
3150000-101-2022-00414,2022-07-05,,"서울특별시 강서구 양천로57길 10-11, 이스타빌2차 1층 102-1호 (가양동)",7526,가양 육회,2022-07-07 0:22:30,한식,,186915.48,451230.0882,126.8521548,37.56572807
3150000-101-2022-00417,2022-07-06,02 6397 0064,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 1층 160호 (마곡동)",7798,겸카레,2022-08-14 2:40:00,일식,,184345.724,451171.2877,126.8264572,37.56519352
3150000-101-2022-00418,2022-07-06,,"서울특별시 강서구 마곡중앙8로 86, 필네이처 2층 207호 (마곡동)",7803,판끼,2023-07-02 2:40:00,한식,,185522.9304,450941.4262,126.8382293,37.56310387
3150000-101-2022-00421,2022-07-06,070 4833 7897,"서울특별시 강서구 공항대로8길 27, 1층 (공항동)",7624,영다방,2022-08-14 2:40:00,경양식,,183356.0038,450863.4169,126.81656,37.5623947
3150000-101-2022-00422,2022-07-07,,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 2층 209호, 210호 (마곡동)",7802,목로,2024-01-13 2:40:00,한식,,185095.247,450885.0584,126.8339525,37.56259144
3150000-101-2022-00424,2022-07-08,02 2666 7762,"서울특별시 강서구 초원로16길 4, 1층 (방화동)",7616,권하김밥,2022-08-14 2:40:00,한식,,183589.3279,451683.8255,126.8188933,37.56985296
3150000-101-2022-00426,2022-07-08,,"서울특별시 강서구 강서로10길 26, 1층 우측호 (화곡동)",7781,하마야,2024-08-17 2:40:00,한식,,186416.8403,448176.8489,126.8471684,37.53797135
3150000-101-2022-00427,2022-07-08,02742 8898,"서울특별시 강서구 양천로 516, 1층 102호 (등촌동, 문원Stay)",7548,식껍,2022-08-25 2:40:00,한식,,187282.7452,450848.5249,126.8558275,37.56225932
3150000-101-2022-00428,2022-07-11,,"서울특별시 강서구 마곡중앙6로 21, 이너매스마곡Ⅰ 지하1층 117호 (마곡동)",7801,환희,2022-07-13 0:22:29,기타,,184876.7928,450969.0175,126.8317679,37.5633547
3150000-101-2022-00430,2022-07-11,0 1670 8447,"서울특별시 강서구 마곡동로 61, 에이스프라자 1층 106호 (마곡동)",7802,꾸아 마곡점,2024-12-09 2:40:00,"외국음식전문점(인도,태국등)",,185190.1475,450940.3902,126.8349015,37.56309446
3150000-101-2022-00437,2022-07-13,02 2659 9002,"서울특별시 강서구 마곡중앙5로 18, 메이플레이스 빌딩 12층 (마곡동)",7788,라셰즈(RACHEZ),2023-11-19 2:40:00,경양식,,184544.193,451672.9487,126.8284419,37.56975408
3150000-101-2022-00438,2022-07-14,02 2663 2018,"서울특별시 강서구 공항대로 236, 2층 (마곡동)",7805,을왕리꾸덕집 마곡점,2024-10-24 2:40:00,"외국음식전문점(인도,태국등)",,185235.8432,450709.635,126.8353584,37.56099668
3150000-101-2022-00439,2022-07-15,02 6989 8899,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 B동 1층 103,104호 (마곡동)",7788,대통,2024-06-09 2:40:00,한식,,184655.2643,451864.2982,126.8295526,37.57149362
3150000-101-2022-00440,2022-07-15,,"서울특별시 강서구 우장산로16길 26, 1층 (화곡동)",7686,알아,2022-07-17 0:22:29,한식,,186603.8171,450005.712,126.8490382,37.55459738
3150000-101-2022-00443,2022-07-18,,"서울특별시 강서구 우장산로 25, 1층 (내발산동)",7652,마카나이,2022-07-20 0:22:28,일식,,185796.6925,450275.3917,126.8409669,37.55704902
3150000-101-2022-00445,2022-07-18,,"서울특별시 강서구 화곡로18길 30-16, 1층 우측점포호 (화곡동)",7718,동해물과 아구찜,2022-07-31 2:40:00,한식,,185352.1496,448516.1283,126.8365215,37.54105571
3150000-101-2022-00447,2022-07-18,,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 3층 306호 (마곡동)",7803,다이아 바(DIY BAR),2022-07-20 0:22:28,기타,,185590.1505,450885.1857,126.8389015,37.5625926
3150000-101-2022-00449,2022-07-19,,"서울특별시 강서구 공항대로 247, 퀸즈파크나인 1층 129, 130호 (마곡동)",7803,고우 마곡점,2022-07-21 0:22:29,일식,,185371.2988,450793.7712,126.836713,37.56176156
3150000-101-2022-00451,2022-07-19,,"서울특별시 강서구 공항대로 16, 1층 (공항동)",7622,김포공항 기와집,2024-11-12 2:40:00,경양식,,183057.1778,451019.3893,126.8135718,37.56381263
3150000-101-2022-00453,2022-07-19,,"서울특별시 강서구 곰달래로25길 24, 1층 (화곡동)",7759,어바웃미,2022-07-21 0:22:29,기타,,186599.1835,447742.3997,126.8489918,37.53402182
3150000-101-2022-00454,2022-07-20,02 2135 4363,"서울특별시 강서구 공항대로 261, 발산파크프라자 2층 206호 (마곡동)",7803,브런치빈 마곡점,2022-08-07 2:40:00,경양식,,185486.6703,450776.8978,126.8378667,37.56160816
3150000-101-2022-00456,2022-07-20,,"서울특별시 강서구 마곡중앙6로 65, 지투프라자 2층 201~203호 (마곡동)",7803,펀비어킹 마곡점,2024-04-27 2:40:00,한식,,185327.0138,450918.4228,126.8362701,37.56289475
3150000-101-2022-00457,2022-07-21,02 2664 8302,"서울특별시 강서구 마곡서로 133, 704동 1층 104호 (마곡동, 마곡엠밸리7단지)",7798,맛있는 밥집,2024-06-12 2:40:00,경양식,,184333.0321,451471.101,126.8263303,37.5679191
3150000-101-2022-00458,2022-07-21,,"서울특별시 강서구 곰달래로53가길 3, 우진타워빌딩 1층 (화곡동)",7740,서가네 식탁,2022-07-23 0:22:29,한식,,187472.8327,447944.062,126.8577283,37.53585511
3150000-101-2022-00459,2022-07-21,,"서울특별시 강서구 공항대로 220, 우성에스비타워Ⅱ 1층 105, 106호 (마곡동)",7806,호랑이 초밥 마곡,2022-07-23 0:22:29,일식,,185063.3069,450732.1479,126.8336331,37.56120134
3150000-101-2022-00460,2022-07-22,02 2651 3337,"서울특별시 강서구 등촌로 227, 1층 (등촌동)",7665,귀한족발 목3동점,2024-01-20 2:40:00,한식,,187867.3456,449752.7892,126.8616735,37.55229808
3150000-101-2022-00461,2022-07-25,,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 148-2호 (마곡동)",7791,카페 루틴(cafe routine),2022-07-27 0:22:29,한식,,185827.2394,451790.6995,126.8412724,37.57082454
3150000-101-2022-00462,2022-07-25,,"서울특별시 강서구 화곡로 142, 메가박스 1층 105호 (화곡동)",7715,마라천향미 마라탕,2022-07-27 0:22:29,중국식,,185574.9372,448716.2747,126.8387494,37.54287522
3150000-101-2022-00463,2022-07-25,,"서울특별시 강서구 공항대로 220, 우성에스비타워Ⅱ 1층 116호 (마곡동)",7806,DECKERS(데커스),2023-09-29 2:40:00,경양식,,185063.3069,450732.1479,126.8336331,37.56120134
3150000-101-2022-00466,2022-07-25,,"서울특별시 강서구 공항대로81길 27, 1층 (염창동)",7556,WIMF(why I am fat) 와이아이엠펫,2022-07-27 0:22:29,경양식,,188992.6004,449586.5284,126.872926,37.55078662
3150000-101-2022-00467,2022-07-26,02 2661 3445,"서울특별시 강서구 방화대로21길 94, 2층 (방화동)",7616,럭셔리,2022-09-11 2:40:00,일식,,183296.2365,451362.8829,126.8159624,37.5669353
3150000-101-2022-00468,2022-07-26,02 2666 0295,"서울특별시 강서구 방화동로16길 54-4, 1층 103호 (방화동)",7604,용문통닭 방화점,2023-11-03 2:40:00,호프/통닭,,183330.348,452249.66,126.8163035,37.57499691
3150000-101-2022-00469,2022-07-26,,"서울특별시 강서구 양천로57길 37, 상가동 1층 101호 (가양동, 가양4단지아파트)",7527,망고김밥 가양점,2022-07-28 0:22:29,분식,,186845.6552,451427.0352,126.8514566,37.5675185
3150000-101-2022-00470,2022-07-27,,"서울특별시 강서구 마곡중앙8로 85, 파인스퀘어Ⅱ 2층 204호 (마곡동)",7794,대만원,2022-07-30 0:22:29,중국식,,185527.2166,450995.4377,126.8382722,37.56359489
3150000-101-2022-00471,2022-07-27,,"서울특별시 강서구 강서로 279, 1층 모서리호 (내발산동)",7639,빽보이피자 우장산역점,2022-09-04 2:40:00,경양식,,185441.7754,449833.7871,126.8374178,37.55303443
3150000-101-2022-00473,2022-07-28,,"서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 1층 101호 (마곡동)",7788,코엔먹태짝태,2024-10-03 2:40:00,한식,,184687.8947,451746.9315,126.8298789,37.57042665
3150000-101-2022-00474,2022-07-29,,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 1층 108호 (마곡동)",7802,아고라 AGORA,2022-07-31 0:22:29,경양식,,185095.247,450885.0584,126.8339525,37.56259144
3150000-101-2022-00476,2022-08-01,,"서울특별시 강서구 등촌로5길 41, 가동 1층 102호 (화곡동)",7741,국민어시장,2022-08-04 0:22:28,일식,,187662.1592,447864.7775,126.8596216,37.53513434
3150000-101-2022-00477,2022-08-01,02 2660 8000,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 1층 XF,Y13호 (등촌동)",7567,떡장인방앗간,2024-02-28 2:40:00,분식,,187119.9482,450691.5932,126.8541995,37.56083267
3150000-101-2022-00478,2022-08-01,,"서울특별시 강서구 공항대로 164, 류마타워 1층 101호 (마곡동)",7807,네이비무드 navymood,2022-08-04 0:22:28,경양식,,184514.3888,450797.7222,126.8281439,37.56179747
3150000-101-2022-00479,2022-08-01,,"서울특별시 강서구 공항대로 213, 보타닉파크타워2 1층 105호 (마곡동)",7802,보리밭향기,2022-12-10 2:40:00,한식,,185032.4211,450836.0713,126.8333242,37.5621461
3150000-101-2022-00480,2022-08-02,,"서울특별시 강서구 강서로 333, 1~2층 101~103호 (내발산동)",7632,마카마카 마곡발산점,2023-04-19 2:40:00,기타,,185521.3682,450368.3634,126.8382137,37.55789421
3150000-101-2022-00481,2022-08-02,,"서울특별시 강서구 수명로 72, 발산신성프라자 1층 103호 (내발산동)",7635,김가네김밥,2022-08-04 0:22:28,분식,,184566.593,450029.7185,126.8286659,37.55481562
3150000-101-2022-00482,2022-08-02,02 6952 1608,"서울특별시 강서구 강서로39길 17, 두진학원 나동 1층 (화곡동)",7707,또봄충무김밥,2024-09-21 2:40:00,분식,,185487.0191,449104.2238,126.8378702,37.54640203
3150000-101-2022-00484,2022-08-03,,"서울특별시 강서구 공항대로3길 9, 1층 (공항동)",7619,송정역 청맥주,2022-08-07 0:22:38,한식,,183143.498,451103.0984,126.814435,37.56457362
3150000-101-2022-00485,2022-08-03,,"서울특별시 강서구 화곡로 350, SJ라벨라 1층 102호 (화곡동)",7653,샐러브릿지,2022-08-07 0:22:38,경양식,,186884.4289,450307.9212,126.8518443,37.55734474
3150000-101-2022-00486,2022-08-03,,"서울특별시 강서구 강서로 385, 우성에스비타워 2층 208~210호 (마곡동)",7803,가위 바위 보,2023-06-23 2:40:00,한식,,185642.6673,450883.0068,126.8394267,37.56257279
3150000-101-2022-00487,2022-08-04,,"서울특별시 강서구 마곡중앙8로 90, 마곡아이파크 2층 212,213호 (마곡동)",7803,코지로 오모테나시 발산마곡점,2024-01-10 2:40:00,일식,,185581.018,450935.144,126.8388102,37.56304676
3150000-101-2022-00488,2022-08-04,070 4253 3800,"서울특별시 강서구 마곡중앙8로5길 63, 1층 108,110호 (마곡동)",7792,계시,2023-07-28 2:40:00,한식,,185655.046,451604.4124,126.8395505,37.56913102
3150000-101-2022-00490,2022-08-04,,"서울특별시 강서구 마곡중앙로 59-11, 엠비즈타워 1층 103호 (마곡동)",7807,포36거리,2022-08-07 0:22:38,"외국음식전문점(인도,태국등)",,184493.0595,450747.3027,126.8279306,37.56133912
3150000-101-2022-00492,2022-08-08,,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 2층 202호 (마곡동)",7802,양촌리직화쭈꾸미 마곡점,2024-12-02 23:04:00,한식,,185095.247,450885.0584,126.8339525,37.56259144
3150000-101-2022-00493,2022-08-08,02 6952 6688,"서울특별시 강서구 마곡중앙6로 42, 사이언스타 1층 104,105호 (마곡동)",7802,솔솥 마곡점,2023-09-17 2:40:00,"외국음식전문점(인도,태국등)",,185095.247,450885.0584,126.8339525,37.56259144
3150000-101-2022-00495,2022-08-09,,"서울특별시 강서구 까치산로 180, 1층 105,106호 (화곡동)",7655,도쿄화로,2022-08-11 0:22:28,일식,,187002.4472,450102.2344,126.8530245,37.55547486
3150000-101-2022-00496,2022-08-09,,"서울특별시 강서구 까치산로 186, 1층 (화곡동)",7655,후추집,2022-08-11 0:22:28,한식,,187027.3305,450159.7549,126.8532733,37.55599777
3150000-101-2022-00497,2022-08-10,,"서울특별시 강서구 방화대로47가길 41, 방화샤르망2오피스텔 1층 106호 (방화동)",7511,다이어 스트레이츠,2022-08-13 0:22:28,기타,,183466.5077,452885.1902,126.8176651,37.58077446
3150000-101-2022-00499,2022-08-11,,"서울특별시 강서구 곰달래로 51, 3층 (화곡동)",7772,007첩반상,2024-12-27 2:40:00,한식,,185651.1444,447563.2793,126.8395114,37.53239345
3150000-101-2022-00500,2022-08-11,02 2668 9005,"서울특별시 강서구 양천로 396, 호성 스카이 1층 101,102호 (가양동)",7573,본설렁탕 강서가양점,2022-09-11 2:40:00,한식,,186284.9195,451508.3011,126.8458492,37.56825728
